,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
2054,31,self-employed,single,university.degree,no,no,no,cellular,may,fri,302.0,1,999,1,failure,no
2055,32,blue-collar,married,basic.4y,no,yes,no,telephone,jun,tue,13.0,1,999,1,failure,no
2056,59,management,married,university.degree,unknown,no,no,cellular,jul,thu,144.0,1,999,0,nonexistent,no
2057,40,admin.,married,university.degree,no,no,no,cellular,aug,wed,397.0,2,999,1,failure,no
2058,38,technician,married,professional.course,unknown,no,no,telephone,nov,wed,100.0,1,999,0,nonexistent,no
2059,50,blue-collar,divorced,basic.9y,no,no,no,telephone,jul,wed,79.0,3,999,0,nonexistent,no
2060,36,unemployed,single,high.school,no,yes,no,cellular,sep,thu,225.0,1,3,1,success,yes
2061,27,blue-collar,single,basic.9y,unknown,yes,no,telephone,jul,wed,104.0,1,999,0,nonexistent,no
2062,38,services,married,high.school,no,no,no,telephone,jun,fri,124.0,1,999,0,nonexistent,no
2063,50,admin.,married,university.degree,no,no,no,cellular,nov,mon,58.0,1,999,0,nonexistent,no
2064,38,housemaid,divorced,university.degree,no,yes,no,cellular,may,wed,873.0,3,999,1,failure,yes
2065,31,management,single,university.degree,no,yes,yes,cellular,may,thu,146.0,3,999,0,nonexistent,no
2066,41,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,mon,257.0,2,999,0,nonexistent,no
2067,33,services,married,university.degree,unknown,yes,no,cellular,aug,thu,198.0,3,999,0,nonexistent,no
2068,36,entrepreneur,single,university.degree,no,no,no,cellular,nov,wed,1120.0,2,999,0,nonexistent,yes
2069,50,entrepreneur,married,high.school,no,yes,yes,cellular,may,fri,1326.0,6,999,1,failure,no
2070,48,services,married,unknown,no,no,no,cellular,may,mon,486.0,2,999,0,nonexistent,no
2071,59,technician,divorced,professional.course,no,no,no,telephone,may,wed,209.0,2,999,0,nonexistent,no
2072,33,admin.,married,university.degree,no,no,no,cellular,may,fri,89.0,6,999,0,nonexistent,no
2073,36,blue-collar,married,unknown,no,no,no,cellular,apr,fri,315.0,1,6,1,success,yes
2074,58,admin.,married,university.degree,no,yes,yes,cellular,may,mon,353.0,2,999,0,nonexistent,yes
2075,24,unknown,single,university.degree,no,yes,no,cellular,jun,tue,728.0,1,999,0,nonexistent,yes
2076,27,blue-collar,single,high.school,no,yes,no,cellular,jul,thu,185.0,5,999,2,failure,no
2077,31,technician,married,professional.course,no,no,yes,telephone,jun,fri,809.0,6,999,0,nonexistent,yes
2078,40,management,married,high.school,no,no,no,cellular,aug,wed,838.0,2,999,0,nonexistent,yes
2079,61,retired,married,basic.4y,no,yes,yes,cellular,aug,fri,69.0,1,999,1,failure,no
2080,52,admin.,divorced,university.degree,no,yes,yes,cellular,may,thu,414.0,3,999,0,nonexistent,no
2081,53,management,divorced,university.degree,unknown,unknown,unknown,cellular,apr,mon,249.0,2,999,0,nonexistent,no
2082,46,management,married,university.degree,no,no,no,cellular,may,mon,123.0,2,999,0,nonexistent,no
2083,47,housemaid,married,basic.4y,unknown,yes,no,telephone,jul,mon,148.0,1,999,0,nonexistent,no
2084,30,services,married,basic.9y,no,no,no,cellular,jul,tue,70.0,2,999,0,nonexistent,no
2085,43,self-employed,married,high.school,no,no,no,cellular,nov,mon,137.0,3,999,1,failure,no
2086,25,self-employed,single,university.degree,no,no,no,telephone,may,tue,247.0,3,999,0,nonexistent,no
2087,21,student,single,high.school,no,yes,no,cellular,jun,mon,202.0,2,999,0,nonexistent,yes
2088,29,services,married,professional.course,no,no,no,cellular,may,thu,48.0,1,999,0,nonexistent,no
2089,47,technician,married,high.school,unknown,no,no,cellular,apr,mon,267.0,2,999,1,failure,no
2090,41,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,thu,102.0,1,999,0,nonexistent,no
2091,24,services,married,high.school,no,no,yes,telephone,may,fri,241.0,1,999,0,nonexistent,no
2092,31,technician,single,university.degree,no,yes,no,cellular,aug,tue,367.0,1,999,0,nonexistent,no
2093,48,technician,divorced,professional.course,no,no,no,telephone,jun,mon,204.0,5,999,0,nonexistent,no
2094,53,unknown,married,basic.4y,unknown,no,no,cellular,aug,wed,49.0,2,999,0,nonexistent,no
2095,31,admin.,single,university.degree,unknown,no,no,telephone,may,fri,145.0,1,999,0,nonexistent,no
2096,51,management,married,basic.4y,no,yes,no,telephone,jun,mon,124.0,2,999,0,nonexistent,no
2097,39,technician,married,high.school,no,no,no,cellular,jul,wed,188.0,3,999,0,nonexistent,no
2098,50,technician,married,professional.course,no,yes,no,telephone,may,fri,245.0,1,999,0,nonexistent,no
2099,38,admin.,married,university.degree,no,no,no,cellular,nov,thu,126.0,1,7,4,failure,yes
2100,57,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,wed,175.0,1,999,0,nonexistent,no
2101,38,blue-collar,married,basic.6y,no,yes,no,cellular,jun,fri,106.0,1,999,2,failure,no
2102,35,admin.,single,high.school,no,no,no,telephone,may,wed,799.0,1,999,0,nonexistent,no
2103,50,self-employed,married,basic.4y,unknown,no,no,cellular,aug,mon,222.0,1,999,0,nonexistent,no
2104,41,blue-collar,divorced,high.school,unknown,yes,no,cellular,apr,mon,111.0,1,999,0,nonexistent,no
2105,35,retired,single,basic.6y,unknown,yes,no,telephone,jun,fri,133.0,3,999,0,nonexistent,no
2106,25,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,170.0,2,999,0,nonexistent,no
2107,41,admin.,single,high.school,no,no,yes,telephone,may,fri,96.0,2,999,0,nonexistent,no
2108,30,technician,married,university.degree,no,yes,no,telephone,may,wed,170.0,5,999,0,nonexistent,no
2109,29,blue-collar,single,basic.4y,no,yes,no,cellular,may,fri,26.0,1,999,0,nonexistent,no
2110,34,services,married,high.school,no,no,no,telephone,may,thu,791.0,2,999,0,nonexistent,yes
2111,31,admin.,single,university.degree,no,yes,no,cellular,apr,tue,101.0,2,999,0,nonexistent,no
2112,23,admin.,single,university.degree,no,yes,no,cellular,mar,thu,90.0,2,999,0,nonexistent,no
2113,54,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,152.0,1,999,0,nonexistent,no
2114,44,blue-collar,married,high.school,unknown,yes,no,telephone,may,mon,73.0,3,999,0,nonexistent,no
2115,28,admin.,married,university.degree,no,yes,no,cellular,jul,wed,510.0,2,999,0,nonexistent,no
2116,49,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,wed,220.0,2,999,0,nonexistent,no
2117,43,entrepreneur,married,university.degree,no,no,yes,cellular,jul,fri,250.0,3,999,0,nonexistent,no
2118,34,blue-collar,married,unknown,unknown,yes,no,telephone,may,wed,1302.0,3,999,0,nonexistent,yes
2119,34,admin.,married,university.degree,no,no,no,telephone,jun,mon,230.0,4,999,0,nonexistent,no
2120,38,self-employed,married,unknown,no,yes,no,telephone,may,thu,118.0,1,999,0,nonexistent,no
2121,48,housemaid,divorced,basic.4y,no,yes,no,cellular,jul,tue,727.0,2,999,0,nonexistent,no
2122,39,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,fri,249.0,3,999,0,nonexistent,no
2123,30,technician,single,professional.course,no,yes,no,cellular,aug,wed,178.0,2,999,0,nonexistent,no
2124,27,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,284.0,1,999,0,nonexistent,no
2125,52,blue-collar,married,basic.9y,no,yes,no,telephone,jun,thu,112.0,2,999,0,nonexistent,no
2126,41,services,married,basic.9y,no,yes,no,telephone,jun,wed,115.0,1,999,0,nonexistent,no
2127,50,admin.,single,university.degree,no,no,no,telephone,may,tue,101.0,3,999,0,nonexistent,no
2128,48,services,married,professional.course,unknown,yes,yes,cellular,jul,wed,354.0,3,999,0,nonexistent,no
2129,47,admin.,single,university.degree,no,yes,yes,telephone,may,fri,139.0,1,999,0,nonexistent,no
2130,43,services,married,high.school,no,yes,no,telephone,aug,tue,329.0,1,999,0,nonexistent,no
2131,30,blue-collar,married,basic.9y,no,yes,no,telephone,apr,thu,426.0,3,999,0,nonexistent,yes
2132,49,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,283.0,8,999,0,nonexistent,no
2133,32,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,554.0,1,999,0,nonexistent,no
2134,37,admin.,divorced,university.degree,no,yes,no,telephone,may,thu,93.0,2,999,0,nonexistent,no
2135,35,blue-collar,married,unknown,no,no,no,telephone,jun,thu,71.0,1,999,0,nonexistent,no
2136,29,admin.,single,university.degree,no,yes,no,cellular,apr,wed,513.0,1,5,2,success,no
2137,56,retired,divorced,high.school,no,yes,no,cellular,jul,thu,11.0,10,999,0,nonexistent,no
2138,45,management,married,university.degree,no,yes,no,cellular,jul,wed,817.0,2,999,0,nonexistent,yes
2139,45,services,married,basic.6y,no,yes,yes,telephone,jun,thu,138.0,1,999,0,nonexistent,no
2140,45,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,tue,250.0,1,999,0,nonexistent,no
2141,57,management,single,basic.9y,no,no,no,telephone,jun,fri,229.0,1,999,0,nonexistent,no
2142,37,admin.,single,university.degree,no,yes,no,cellular,may,fri,105.0,1,999,1,failure,no
2143,37,admin.,married,university.degree,no,yes,yes,cellular,jun,mon,412.0,2,999,0,nonexistent,yes
2144,32,services,married,high.school,no,no,no,cellular,jul,tue,220.0,1,999,0,nonexistent,no
2145,34,self-employed,single,university.degree,no,yes,no,cellular,jul,wed,359.0,1,999,0,nonexistent,no
2146,55,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,413.0,1,999,0,nonexistent,no
2147,59,unemployed,married,basic.9y,no,yes,yes,cellular,oct,fri,142.0,1,999,0,nonexistent,no
2148,41,blue-collar,single,basic.9y,unknown,yes,no,cellular,nov,fri,299.0,1,999,0,nonexistent,no
2149,21,admin.,single,basic.9y,no,yes,yes,telephone,may,tue,171.0,1,999,0,nonexistent,no
2150,47,technician,married,university.degree,unknown,no,no,cellular,aug,fri,215.0,1,999,0,nonexistent,no
2151,35,unemployed,married,basic.9y,unknown,no,no,telephone,jul,thu,88.0,1,999,0,nonexistent,no
2152,44,technician,single,professional.course,no,yes,yes,cellular,nov,tue,155.0,1,999,0,nonexistent,no
2153,54,management,married,university.degree,no,no,no,cellular,jul,mon,798.0,2,999,0,nonexistent,yes
2154,31,admin.,married,high.school,no,yes,no,telephone,jun,wed,132.0,6,999,0,nonexistent,no
2155,51,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,119.0,1,999,0,nonexistent,no
2156,38,admin.,single,university.degree,unknown,no,no,telephone,jun,tue,556.0,1,999,0,nonexistent,yes
2157,50,services,married,basic.4y,unknown,yes,yes,cellular,apr,thu,260.0,1,999,0,nonexistent,no
2158,31,admin.,married,university.degree,no,no,no,cellular,may,mon,116.0,4,999,0,nonexistent,no
2159,43,services,married,high.school,unknown,yes,no,telephone,may,fri,99.0,6,999,0,nonexistent,no
2160,59,retired,married,university.degree,no,yes,no,cellular,aug,thu,50.0,4,999,0,nonexistent,no
2161,29,management,married,university.degree,no,no,no,cellular,nov,fri,83.0,4,999,0,nonexistent,no
2162,35,technician,married,professional.course,no,yes,no,cellular,aug,tue,105.0,2,999,0,nonexistent,no
2163,45,admin.,married,basic.9y,unknown,no,yes,telephone,may,thu,191.0,3,999,0,nonexistent,no
2164,45,blue-collar,married,basic.6y,no,no,no,cellular,may,tue,86.0,1,999,0,nonexistent,no
2165,26,admin.,single,university.degree,no,no,no,telephone,jul,mon,127.0,7,999,0,nonexistent,no
2166,43,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,1182.0,1,999,1,failure,yes
2167,37,admin.,married,basic.9y,no,yes,no,cellular,may,tue,272.0,2,999,1,failure,no
2168,40,technician,married,basic.9y,no,yes,no,telephone,may,thu,257.0,1,999,0,nonexistent,no
2169,29,technician,married,professional.course,no,no,no,cellular,jul,wed,290.0,2,999,0,nonexistent,no
2170,42,admin.,divorced,high.school,no,unknown,unknown,cellular,nov,mon,295.0,2,999,1,failure,no
2171,32,technician,single,high.school,no,yes,no,telephone,may,tue,237.0,1,999,0,nonexistent,no
2172,24,services,single,high.school,no,yes,no,cellular,apr,fri,515.0,1,999,0,nonexistent,no
2173,35,services,married,high.school,no,yes,no,cellular,jul,tue,377.0,4,999,0,nonexistent,no
2174,30,admin.,married,university.degree,no,no,no,telephone,jun,thu,446.0,1,999,0,nonexistent,no
2175,29,technician,married,high.school,no,yes,no,cellular,jun,fri,365.0,3,999,0,nonexistent,yes
2176,37,management,divorced,university.degree,no,no,no,cellular,may,mon,493.0,1,999,0,nonexistent,yes
2177,31,technician,married,university.degree,no,unknown,unknown,cellular,nov,tue,104.0,1,999,1,failure,no
2178,48,technician,divorced,professional.course,no,unknown,unknown,cellular,nov,tue,83.0,1,999,1,failure,no
2179,31,blue-collar,single,high.school,no,yes,yes,cellular,jul,wed,376.0,1,999,0,nonexistent,no
2180,44,admin.,divorced,high.school,no,yes,yes,telephone,jun,fri,100.0,4,999,0,nonexistent,no
2181,38,admin.,married,university.degree,no,no,no,telephone,may,tue,141.0,3,999,0,nonexistent,no
2182,50,retired,divorced,basic.4y,unknown,yes,no,cellular,jul,thu,108.0,1,999,0,nonexistent,no
2183,42,entrepreneur,married,basic.6y,no,yes,yes,cellular,may,fri,158.0,3,999,1,failure,no
2184,35,services,married,high.school,no,no,no,cellular,may,mon,297.0,4,999,0,nonexistent,no
2185,46,blue-collar,married,basic.6y,no,no,no,cellular,jul,thu,130.0,1,999,0,nonexistent,no
2186,44,services,married,high.school,no,yes,no,telephone,jun,thu,462.0,3,999,0,nonexistent,no
2187,51,technician,divorced,high.school,no,no,yes,cellular,apr,thu,306.0,2,999,0,nonexistent,yes
2188,54,management,married,university.degree,no,yes,no,cellular,jul,tue,100.0,2,999,0,nonexistent,no
2189,38,services,married,high.school,unknown,yes,no,cellular,may,thu,13.0,7,999,0,nonexistent,no
2190,43,technician,divorced,professional.course,unknown,no,yes,cellular,aug,mon,90.0,2,999,0,nonexistent,no
2191,42,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,tue,109.0,2,999,0,nonexistent,no
2192,49,technician,married,university.degree,no,no,no,cellular,jul,mon,147.0,15,999,0,nonexistent,no
2193,57,self-employed,married,unknown,unknown,no,yes,telephone,may,tue,446.0,2,999,0,nonexistent,no
2194,38,blue-collar,single,high.school,no,yes,no,cellular,sep,wed,263.0,1,6,3,success,yes
2195,27,blue-collar,single,basic.4y,unknown,no,yes,telephone,may,wed,179.0,2,999,0,nonexistent,no
2196,78,retired,married,basic.4y,no,no,yes,cellular,aug,wed,103.0,1,999,0,nonexistent,no
2197,43,technician,married,professional.course,no,no,no,telephone,jun,thu,119.0,2,999,0,nonexistent,no
2198,32,services,married,high.school,no,no,no,telephone,may,tue,140.0,1,999,0,nonexistent,no
2199,29,admin.,married,high.school,no,no,no,cellular,may,tue,278.0,2,999,1,failure,no
2200,41,blue-collar,married,unknown,unknown,yes,no,cellular,apr,fri,50.0,2,999,1,failure,no
2201,39,admin.,married,high.school,no,yes,no,cellular,dec,wed,110.0,3,999,1,failure,no
2202,43,technician,married,professional.course,unknown,no,no,cellular,may,thu,681.0,5,999,0,nonexistent,no
2203,53,admin.,married,university.degree,unknown,yes,no,cellular,may,wed,59.0,1,999,1,failure,no
2204,46,self-employed,married,basic.4y,no,no,yes,cellular,aug,thu,239.0,1,999,0,nonexistent,no
2205,42,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,fri,1098.0,2,999,0,nonexistent,yes
2206,34,services,married,university.degree,no,no,no,cellular,may,thu,70.0,1,999,1,failure,no
2207,24,technician,single,university.degree,no,no,no,cellular,jul,wed,141.0,4,999,0,nonexistent,no
2208,53,technician,single,professional.course,no,yes,no,telephone,may,mon,111.0,2,999,0,nonexistent,no
2209,59,retired,single,high.school,no,no,yes,telephone,jun,tue,103.0,1,999,0,nonexistent,no
2210,38,admin.,single,university.degree,no,yes,no,cellular,aug,mon,40.0,2,999,0,nonexistent,no
2211,37,services,married,high.school,no,yes,no,cellular,nov,fri,63.0,2,999,0,nonexistent,no
2212,31,services,married,basic.9y,no,yes,no,cellular,jun,mon,326.0,1,999,0,nonexistent,yes
2213,31,blue-collar,single,high.school,no,yes,no,telephone,jul,wed,82.0,1,999,0,nonexistent,no
2214,25,admin.,married,high.school,no,yes,no,cellular,may,wed,152.0,4,999,1,failure,no
2215,34,technician,married,professional.course,no,no,no,cellular,apr,fri,132.0,2,999,1,failure,no
2216,36,admin.,single,university.degree,no,yes,no,cellular,jul,thu,33.0,33,999,0,nonexistent,no
2217,45,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,219.0,1,999,0,nonexistent,no
2218,44,management,married,university.degree,no,no,no,telephone,may,wed,158.0,2,999,0,nonexistent,no
2219,62,self-employed,married,university.degree,unknown,no,no,cellular,sep,fri,74.0,1,999,0,nonexistent,no
2220,30,services,married,high.school,no,yes,no,cellular,nov,tue,65.0,1,999,0,nonexistent,no
2221,53,admin.,single,high.school,no,yes,no,cellular,may,tue,470.0,2,999,2,failure,no
2222,34,technician,married,professional.course,no,no,no,telephone,jun,thu,168.0,8,999,0,nonexistent,no
2223,52,technician,married,professional.course,no,yes,no,telephone,aug,mon,93.0,2,999,0,nonexistent,no
2224,32,admin.,single,university.degree,unknown,yes,no,telephone,may,wed,229.0,3,999,0,nonexistent,no
2225,25,student,single,high.school,no,yes,no,cellular,may,mon,59.0,2,999,0,nonexistent,no
2226,49,admin.,married,university.degree,no,no,no,cellular,may,wed,155.0,1,999,0,nonexistent,no
2227,56,technician,married,professional.course,no,no,no,cellular,jul,fri,196.0,2,999,0,nonexistent,no
2228,27,technician,single,basic.9y,no,no,yes,cellular,apr,wed,79.0,2,999,0,nonexistent,no
2229,37,blue-collar,married,basic.9y,no,no,yes,cellular,apr,fri,1184.0,2,999,0,nonexistent,no
2230,53,blue-collar,married,basic.9y,no,yes,no,cellular,aug,fri,160.0,1,999,0,nonexistent,no
2231,33,management,married,basic.9y,unknown,no,no,telephone,may,fri,127.0,1,999,0,nonexistent,no
2232,45,self-employed,married,basic.6y,unknown,yes,no,cellular,nov,wed,101.0,1,999,0,nonexistent,no
2233,37,housemaid,married,university.degree,no,no,no,cellular,oct,thu,549.0,2,11,4,success,yes
2234,55,technician,married,university.degree,no,no,yes,cellular,aug,wed,358.0,1,999,0,nonexistent,no
2235,41,self-employed,married,basic.9y,unknown,no,no,cellular,jul,fri,119.0,4,999,0,nonexistent,no
2236,47,blue-collar,divorced,basic.9y,unknown,yes,no,telephone,may,fri,567.0,3,999,0,nonexistent,no
2237,39,blue-collar,married,professional.course,no,no,no,cellular,may,mon,149.0,1,999,1,failure,no
2238,32,technician,single,university.degree,no,no,yes,cellular,aug,thu,65.0,8,999,0,nonexistent,no
2239,38,admin.,married,university.degree,no,no,no,cellular,aug,tue,154.0,1,999,0,nonexistent,no
2240,29,admin.,married,university.degree,no,yes,no,cellular,aug,wed,718.0,1,999,0,nonexistent,yes
2241,26,admin.,single,high.school,no,no,no,telephone,may,tue,109.0,1,999,0,nonexistent,no
2242,78,unknown,married,unknown,no,yes,no,cellular,sep,wed,234.0,1,999,1,failure,yes
2243,29,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,479.0,2,999,0,nonexistent,no
2244,28,technician,married,basic.9y,no,yes,no,cellular,apr,thu,75.0,1,999,0,nonexistent,no
2245,33,admin.,married,university.degree,no,yes,no,cellular,mar,thu,71.0,3,999,0,nonexistent,no
2246,37,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,1125.0,2,999,0,nonexistent,yes
2247,36,admin.,single,university.degree,no,yes,yes,telephone,jul,thu,18.0,8,999,0,nonexistent,no
